#OTU ID	A_01	A_02	A_03	A_04	A_05	A_06	A_07	A_08	A_09	A_10	B_01	B_02	B_03	B_04	B_05	B_06	C_01	C_02	C_03	C_04	C_05	C_06	C_07	C_08	C_09	C_10	C_11	D_01	D_02	D_03
1f53d9b149e8f6b7ade7b943161225f9	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48d0005e76ba23c8bfad53ef3fe346e9	0	29	13	11	35	0	0	17	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c0e6b80f8ed2273a520e869e3cd38f53	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	6	0	0	4	0
254a297500a6ef40b69e6739e99a93ab	0	0	0	0	0	0	0	0	12	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f89e1b8f9fb3d896a7aa79b48a6917e	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b314e69f47fa2a62c147aac024b868d	0	0	0	45	37	0	0	23	12	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
a9044938a6256904652d40cd9542aa9f	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5bf7f28f8f3416e731492b05e83c1a35	0	0	4	0	6	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a1014231c33be0281fb3c61abf890d0a	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3de4a02f826b81121e21b76cdb4c185b	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2bf172b1653557babe496729a5da2c2b	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
547975f2802dc4d64fbb2f1f81b78f8e	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9f286aeff9beddc3a0d56cfd69fd0ee2	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ad3b611a317083fde1f436029c0aaa42	0	0	0	0	8	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a3612df60a8d4a3acdcbc63b6b31b9f0	0	0	0	0	15	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
7b958ceaa342808bc8fddc7bdb0303fa	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
708dda69b3d57feeba100507c4a38857	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a3acc7e5fb3480cd25533f0c90ecfed	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ea538f54c3aaf5014e17264f57459f6f	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
678865a5c193661efe0c39fb86aed57f	0	0	0	0	3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
67121da4c3331eb66ae52a0d5274d0e3	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ace884fd3d09c51400305c61ebaa2bc	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9597911d4246ed0e9a8fba0162be3e8b	0	0	0	0	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
fe4c181886c0fac04efb396f33136114	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c5ddce6fee495d42a99d59fbe02c5d65	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b3f53518caa81cbc139e167b84993912	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a8b32aded8dd356cf6235498575e33d6	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0a3e4f6391c62599a89b6dad201df642	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dc7f53d24f53f22501225641b2b73b26	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17ceb9b063da81f5beb0eb8958212959	0	2	0	7	0	0	7	0	11	0	0	0	21	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
04eb4ec95a68dde7f9f7eb8e7c7f4637	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fbdd2dbe6d72b22fc20bae41741c3b48	0	0	0	5	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35ec4be338bfd43e5f982166dc450d0b	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9de7ed0022d6a0e4b9a5003b575d95d0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97df30adca04dfaa80dcea12bc0eeeaf	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a99eb34bfb8bb11b233054aebc7403d1	0	0	0	0	21	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d618bddb340a356c326b814d8f67002	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e1929ac0fbea13468c6066ca9e7cac15	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7bcaf19f9ced62ca0b1cf4196d8b9429	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4e0cc5f855bd5846c093ec48555a26ea	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e03d5d8e09cadec413053b69567ea327	0	0	0	0	0	0	0	0	10	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	31	0	0	12	0
1855aab9df37d5547d8f145c33d1c729	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
77d39e57aed7a331404819f0e769fae5	0	0	6	0	0	0	0	0	10	0	0	0	0	0	9	0	0	3	0	0	0	0	0	0	4	0	0	0	20	0
41db90a8e1fd510f76916530c23ef1e7	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
120d0eef79fc77d0be655ad72bdac18b	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67b5d3c41b982efbbe2f6bd1bcfeb331	0	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0b9bed9f22aed8bda130995cffb63291	0	0	0	0	0	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
8489ffa6274928d85716e5d84cb001a1	0	0	0	0	0	11	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aaf86fbd6da91aadf62935b4af43ca41	0	0	0	0	0	0	3	15	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c3c9228a695d9d1e762e26ea467b996	0	5	17	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	6	0
b5631c65b2042226789d8f9c969476e9	0	3	0	0	11	0	1	0	8	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	2	0	0	0
bb2800250ed721b70e5fe784621227c9	0	11	16	0	56	0	23	11	8	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c5a82a0e75b2a0ca21a2f557d83a3bc	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
06eb227af146aebec3bc9caa50a85942	0	0	0	0	49	0	14	4	8	0	0	0	0	0	0	0	0	0	8	9	0	0	0	0	0	0	15	0	0	0
1a33ee7e3ea08c3be92a71805fe7996e	0	0	7	0	5	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
95c00870c6e7a5245345e26e32d2efb1	0	0	0	0	0	0	10	0	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
7e025abf92c64238fc384c334ddff990	0	0	0	0	44	0	0	6	8	0	0	0	0	0	7	0	0	0	0	0	0	40	11	0	0	0	0	0	0	0
c6ca4771df017abed12a40f654754d29	0	0	0	0	0	7	0	1	8	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0
3c5cb2f2a81a7118f306d5f98ff95fb6	0	0	0	0	0	0	0	0	7	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d689b1cdb58ba1034f303db18e3be435	0	0	0	9	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ca48640eb600eba61abe8221c2b407a4	0	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54126b9aacb1cacd457707abd339e5b5	0	0	0	0	11	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6c9f8edc834826456d182de543390d62	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
315f8f5436fb031acd627477284dcf30	0	0	0	0	0	9	1	0	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ed9ef7bc4dba940dd220068074235e03	0	6	0	0	0	0	2	3	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	3	0	0	0	2
180e47b541d19802120a51d3762105e3	0	0	0	0	0	0	0	0	7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3fb1fc2fad84254d56df53b5f613730	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3e456ab34328a20286187abd384af0e1	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62862467ebd6d069bb21dfb1566e5b1f	0	0	0	0	0	0	0	0	6	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b969d418d168c9775f93ebdaf511d8c	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
2cf2b8a6acc69642934188505d41f446	0	0	3	0	3	2	0	0	6	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
6d96c866d383a817b29fe0094bb44e53	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
b2a43f68928fd3881e7ea29a0e19d3d3	0	255	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac6eaf5f4c85787304ee88b66b67e440	0	2	8	30	0	9	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1c5d0f55b22610b0c5e8980d27588c63	0	0	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
728642d9977758d19f428bb80df80a63	0	0	0	0	7	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e2d1296cda2bf50c7c19dcebe8e98647	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0
1a7c3409f778f70723172d13b6dfffa9	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d3bcf5782ed7486a0b21be853dc2475	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
9c855d87bec0b3ee8f4ce1d205e6dac3	0	0	37	16	56	24	19	26	5	19	0	0	73	0	0	0	4	4	0	0	2	1	0	0	0	0	0	0	0	0
e2706fe3017ce3c626f60e25b6d5d87d	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
b5f939c3947a95e259ee209c8c30ef75	0	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7b945aa76e498ee9b0064341931ce566	0	0	14	1	12	6	0	14	4	0	0	0	15	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
92046329cf1575602f75ac0a6c09828c	0	0	0	0	0	10	17	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a7da1ac0f87b6e32a7bff0a30c70bfcc	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
6c53eb6b56d2cfb9b3cb17a33c5e6862	0	0	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c8b9ac777f56e8b40cffde3ad88d5e67	0	533	4	0	0	0	0	0	4	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	9	0
c9a281c7461f4c37d8fae04b4c8b8cff	0	0	0	0	26	0	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	7	0
8bdcd644b0c1d7fac955236e4c61c65d	0	0	0	0	0	2	0	0	3	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04c3f0101dc7ca030077f65a3d3b015f	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0	0	0	0	0
88f182a9cb3117eeeb06062e887bb650	0	1400	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	4	0	0	0	0	0
eaa736afa034fa9ffd26ac797e9c6392	0	0	0	0	4	0	0	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ba2311c3f8b4739609b91cdcb43e9bb	0	12	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cb3ab941d7c5df9dd53f3a919eaea7c3	0	0	0	22	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49c0364f58a9c9d15aa918286abc8f7b	0	0	0	0	0	9	0	0	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35b819104debdaed01fe86549f7d15b7	0	0	0	3	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f1244f2a240f25f9c8b93ec63a37c413	0	0	0	20	6	0	0	0	2	0	0	0	12	0	6	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
f072072f91e41c5876e2de95c2d80d51	0	0	0	24	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9c86b440a42985a2793d62933d45f06b	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0
4c6a7593344ab3003fe70c2c5e5c0298	0	0	0	0	0	2	9	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fc5924c2070929c32ba165e7310f03f6	0	0	4	1	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b5b643bdf303a7788e5e802090c7090	0	0	0	0	0	0	11	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
75476d58c6b07bfae28843df3e492013	0	0	12	1	21	9	0	25	1	0	0	0	2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
0052d1c18fe1e03d00585e3ed0dd7d55	0	0	0	0	0	6	0	0	1	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
813592c74e2ac6184fcc08c71e4109e8	0	0	0	0	0	2	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d2500522d87eca5cb529c7875f097e9b	0	0	4	10	18	3	0	3	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
41b90fe2a2bf293a508dfb5782803730	0	0	14	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fdae3ad647e3c4bce4f51b155b86f141	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	40	10	0	0	0	0	0	0	5	0
62ff8a21fcbd5bc2c77acad5c563d38b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0
9bf95db4d86313e3525a779e30063a31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0
7545196693068aa857e01d6bf71d0995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
1ae7cea85a58e74a3d4d5ec34b1fbdd4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	16	34	0	18	0	10	0	5	0	0	0	0	0
addcb13daab125444117074ca2c27e0a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	13	0	0	15	135	17	0	0	0	0	0	3	0
1292d68620b90f2ffb60ba8338736642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
b51bfe3eefbd7715a225f451f0755d08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
7293529034a9dbb52ff83a12a0699af8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
00c77918bf8a7440a4aac6019cc31b0b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
06a603cb4b79900c68b484d529f1f18c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
165851b12b17c2fe7fcf63f1dab2611f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
648931ef507d5c19ce1e4140916aa126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
f9ca1884c5433f0f5a463bd34bdf43a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0
b5624d63d3f914acacf54c19cfe09fe5	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
85b839e99eb52931995cbb0e287e0378	0	0	0	0	8	0	0	10	0	4	0	0	0	0	0	0	0	0	4	0	8	0	0	0	0	0	17	0	28	0
39cb35aa68ee6a75643235513a354e71	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	7	0
60385300104af70f80f7eed36b0e8a96	0	8	0	0	0	0	0	0	0	0	19	0	13	0	0	0	0	0	0	0	7	0	24	0	0	0	0	0	0	0
3301969217be77009f3df4cddd35977c	0	0	0	0	0	0	9	0	0	0	0	0	16	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
e18941b4e64d2488ef9b7616dc2db6dd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	6	4	0	0	0	0	0	0	0	0
18942fc4abbca58f66a6001a06d5c9e1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	5	0	0	0	4	0	0	0	0	0
82c6c2646e927a50bd007e1ed8368fbc	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0
40a3b555ea148677c0c5dc5af0382178	0	2	0	9	9	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
b8c15f2112c4587b73ef0bb139b35524	0	3	10	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0
d7807d40292a9ac13f94d027a79bfdda	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
c2ff6907019cf7a0bd783d28ecfe50e8	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
45c12f5fb37b58c6ec4472a5702cf754	0	4	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
4c1489ca543c80a9dadebae0ae977e2a	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	18	0
12d30c774056c30f4965a36a70374918	0	0	0	0	1	5	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	5
4d1f2bffea82b1807461161f30a27f09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	9	0	0	0	0	0	1	0
25446447d9d3ee96a9b3ee22d696d684	0	0	0	0	0	0	0	0	0	7	10	0	0	0	0	0	6	0	0	0	2	0	6	0	0	0	0	0	0	0
a872b825ab3645a940fd630cc4965e2e	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	3	2	0	0	2	0	16	0	0	0	0	0	0	0
77cbdf116bca1bf3d4e9e95ccc2d0180	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	21	0	0	0	2	0	0	0	0	0	0	0	0	0
d06d928976d8a622baea53706cf1676a	0	2	0	0	3	4	0	2	0	0	0	0	108	0	0	0	0	0	0	0	2	25	0	0	2	0	0	0	0	2
711225aa24f4bf7135d5bbf5e3d1ba9a	0	0	0	0	4	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
edc6177a0421321aa790eb95a0d70d1c	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	8	0
5b6d6092699936f06ce643c5f00f3b8a	0	0	14	0	7	0	31	2	0	0	0	0	0	0	0	0	3	0	6	0	1	0	0	0	0	0	0	0	0	0
55cea22b4d33149de9b4963213a9467c	0	2	25	9	21	0	0	4	0	0	0	0	15	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0
84e177c2c48db74aa7b128bbc1575782	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	2	0	0	0
27a914ba35614dd9eda34671620a509b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0
e1f6d90054f1983216719ca6c11716da	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0
4ec0d72639a08644269cb2328b776722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	36	0	0	0	0	0	0	6	0	0	4
46be81fa638dbd8d3e7eede536d402f9	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	32	0	0	0	0	0	0	0	0	0	0
0183771b5c737d240d9355430f57934e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0
5d9048797e0108ef1bc2ef8ee1176516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
54585b53b35aad3e2b6375c3fe62756e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
40395e6c0bf4943100bff5767b89435e	0	26	0	29	0	67	20	0	0	0	0	0	0	0	0	0	0	4	0	20	0	3	0	0	0	0	0	0	0	0
d16c6c3a833dc736030c0ee2085ee496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
ecd12eaf9dc169d4fea2df51df02414c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0
69e6a7b206bac26d6b990e62eabef797	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	18	0	0	27	0	0	0	0	0	0	0
b448e0a645f89e0b1491312f1c6f432f	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
5da5750b5ad6d4263ab9fe56dc09be5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
443103aaa4396f405f5f8ded01d84188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1	0	0	2
cd73efd7cdb6a87a21322165f47b6bdb	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	15	0	0	0	0	0	0	0	0	0	0
702938814a54c3084571839bf52a0614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
807d7d9b4f3ec575185d0c0ffa91664b	0	0	0	32	27	0	49	0	0	0	0	0	0	16	0	0	0	14	0	13	0	4	49	0	0	0	0	0	0	0
a2fcb7b146f67ba17a082342201867d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
f021174411f9b2e4dcf69ce6db2754ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	2	0
a017e56bdae04f584923bcae42f80226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
19dd14acbbb4a65df899eba65cec4579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0
4c41a4b74cd6bcd4b9f4e1ad19b8ff65	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	3	0	12	0	0	0	0	0	0	0	0	0	0
