OTU_ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
795d49782ad10fab67c7c73912f759ae	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	s__producta
e52dcbb91c4d0bff62edd155a982dc02	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
f7d33edfa82ff20396f0a16cabd96c37	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
f54c958e92b69c281a3c1dabca3b8080	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
94a36b9358f74d48afebe3847590ceb6	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	g__Gluconacetobacter	g__Gluconacetobacter; s__
a8e0978f19fae3807e411f8361d449a3	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Bifidobacteriales	f__Bifidobacteriaceae	g__Bifidobacterium	s__longum
72b82dc9dd315cc2f5b6aaa5ba1b4760	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__cc_115	g__cc_115; s__
377e46a8eb18689924f0e1c0e6973005	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__cc_115	g__cc_115; s__
75cef288e1db6096edd3048da5c619d2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
a14939e039bb97b2311ecd70d7a79cc7	k__Bacteria	p__Firmicutes	c__Bacilli	o__Gemellales	o__Gemellales; f__	o__Gemellales; f__; g__	o__Gemellales; f__; g__; s__
48971d236a254bda146629f3236bd6cb	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	g__Comamonas; s__
3ef60100a4be4560057cf9974bdac89d	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	o__Rhizobiales; f__	o__Rhizobiales; f__; g__	o__Rhizobiales; f__; g__; s__
1916d0b406ae97010518c79afa844cbc	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	o__Bacteroidales; f__	o__Bacteroidales; f__; g__	o__Bacteroidales; f__; g__; s__
f188c8e223e9fad02679362c55ad4db2	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
cb9c36afc13dc027cfef8386f26a3301	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Brucellaceae	f__Brucellaceae; g__	f__Brucellaceae; g__; s__
760f1d4d2c6832d9736a4bd154d5c564	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	g__Blautia; s__
466bd4bb3df30378183769caec76613b	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Faecalibacterium	s__prausnitzii
29cca721b62536fbeae8179fbea15f1c	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnospira	g__Lachnospira; s__
50436b636200bcbf57a9cbbf52d975b3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia	s__faecis
1399771632a00dfd3c8fb7224b1ab7b5	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	s__producta
cb3bb9288081613e3d61f1c42f320bba	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	f__Coriobacteriaceae; g__	f__Coriobacteriaceae; g__; s__
29ec2fc4d89086cdfc41904b6c141203	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia	s__faecis
cf0048f14fcf98304b30641e37b1242c	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
c679f861315b7b8e527b457cbc57a074	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	g__Comamonas; s__
d51cd1ffae2dbde04e7a5c7f8b7b27ee	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Sphingobacterium	s__multivorum
6c798855dd699857ecc613b0caa79ae0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnospira	g__Lachnospira; s__
0b15a4f441a814316407625b4b9d0969	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
b5c1ad6e672eb01ce77e5f5f06e53296	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	o__Rhizobiales; f__	o__Rhizobiales; f__; g__	o__Rhizobiales; f__; g__; s__
61cbb1844e037fc2fdf616652472877a	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	g__Methylobacterium	g__Methylobacterium; s__
acc9a674b4e284807b04065b349176fc	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	g__Coprococcus; s__
302a9e67eaaf3e6d7aaa57ea27b17474	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
d638c8561fb0ada68ec439a269701583	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Brucellaceae	f__Brucellaceae; g__	f__Brucellaceae; g__; s__
19a8c85c87c610e02c9ecfb2a6416f15	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	g__Coprococcus; s__
00b706b6ae3c4050f3caf53a5882124e	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	f__Comamonadaceae; g__	f__Comamonadaceae; g__; s__
7a27030214bc83d8ce27f6a412d1f602	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__cc_115	g__cc_115; s__
f70fca950c64819649864d337e88ebf4	k__Bacteria	p__Bacteroidetes	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	g__Flavobacterium; s__
d49772b28db073b00a797265ea2749f0	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	f__Coriobacteriaceae; g__	f__Coriobacteriaceae; g__; s__
fb399b88ca874ff8c371aa089a5cd939	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__uniformis
ff0f27045ad3fee7cfa67233080830f5	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	f__Comamonadaceae; g__	f__Comamonadaceae; g__; s__
6437cb898c616df7c4b3bd8b023da39a	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	g__Fusobacterium; s__
e70243762604f38e3b84f88f11f4e717	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Propionibacteriaceae	g__Propionibacterium	g__Propionibacterium; s__
b3d4ecc091989280d54e47c817a4a51c	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	f__Bacillaceae; g__	f__Bacillaceae; g__; s__
33de6367c3ef3f4aba42636cdb47c52c	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	f__Comamonadaceae; g__	f__Comamonadaceae; g__; s__
560cbfd39d60d3040121d18f4c8df346	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Sphingobacterium	s__multivorum
d971c1e07c2eba15ea9ca8ad83cd128e	k__Bacteria	p__Firmicutes	c__Bacilli	o__Gemellales	o__Gemellales; f__	o__Gemellales; f__; g__	o__Gemellales; f__; g__; s__
dab873447936b2d733ff4130d0d6332b	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	f__Comamonadaceae; g__	f__Comamonadaceae; g__; s__
7706c2f9cdcb3451f3b55240709c755f	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	f__Comamonadaceae; g__	f__Comamonadaceae; g__; s__
fdcb636658e5bdad6c7fb6035bbe79e8	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	g__Fusobacterium; s__
54ea6ef54db4b1a97bc910e0cdfc9b19	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	g__Haemophilus; s__
d0683ff52a0a34d1ef64b53aac0295ef	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	f__Ruminococcaceae; g__	f__Ruminococcaceae; g__; s__
25ae7b1b3ee047191266503b11176f00	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Propionibacteriaceae	g__Propionibacterium	g__Propionibacterium; s__
c6a35d3d7d5288ad2147fe0a91c93177	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	g__Streptococcus; s__
619d9145c3a96b31dc9e0e517d433be8	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Rhizobiaceae	f__Rhizobiaceae; g__	f__Rhizobiaceae; g__; s__
454403acf6496581e2a0659fad66179f	k__Bacteria	p__Firmicutes	c__Bacilli	o__Gemellales	o__Gemellales; f__	o__Gemellales; f__; g__	o__Gemellales; f__; g__; s__
8a56c4080a807429140d171c5fe82a0a	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Propionibacteriaceae	g__Propionibacterium	g__Propionibacterium; s__
ee7b5e668c8c987542b4f38062ebe85a	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter	s__pylori
9593426f2430f528f2558e66d7ecd803	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae	f__Enterobacteriaceae; g__	f__Enterobacteriaceae; g__; s__
f088a409a1a5545aabea7dacfdf306f0	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	o__Acidimicrobiales; f__	o__Acidimicrobiales; f__; g__	o__Acidimicrobiales; f__; g__; s__
e7e5d4fd4d2881e9d14784ce3076b9d5	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Lachnospira	g__Lachnospira; s__
26e2f9ce85fec35918eee5bc4cb4e1ad	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae	g__Ruminococcus	s__bromii
7679e521266a06fef61c9f7bacc1ed31	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Roseburia	s__faecis
d6113dfc8e655360cee5f842fa705d07	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	f__Comamonadaceae; g__	f__Comamonadaceae; g__; s__
9649c19cca8de0d7b0a82ee2168cf004	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	g__Coprococcus; s__
4cd7b5b93766b2975a0a8ac3d561b381	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
1f5a7210e9b5404c88463408069b7936	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	o__Acidimicrobiales	o__Acidimicrobiales; f__	o__Acidimicrobiales; f__; g__	o__Acidimicrobiales; f__; g__; s__
0cd5b1f490bf39ab6a130587b16b89bd	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae	f__Methylobacteriaceae; g__	f__Methylobacteriaceae; g__; s__
623dfa95e3d5380cef9d00a12392126c	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__uniformis
5d5205c8c564b9c983af4330ca74a40f	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Blautia	s__producta
a7ab96673adef6af0f44117c80c0e15f	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Allobaculum	g__Allobaculum; s__
63904fe5012484bf060c874c8a472af4	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Haemophilus	g__Haemophilus; s__
3616e68fa02a51a8856e5e7fc6d8445c	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	g__Streptococcus; s__
9349e1363dad6bdd7f8868c6f3ec0695	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
a106a8b3b7341bc581034586ccb14c7d	k__Bacteria	p__Firmicutes	c__Bacilli	o__Gemellales	o__Gemellales; f__	o__Gemellales; f__; g__	o__Gemellales; f__; g__; s__
bbed45d30f71ec09529fb83610efaf5f	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	f__Fusobacteriaceae; g__	f__Fusobacteriaceae; g__; s__
cacebdb3d78b228e9ff5223b54ef2850	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	f__Fusobacteriaceae; g__	f__Fusobacteriaceae; g__; s__
30114dcc789c4fade838ca399ffa729e	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	g__Fusobacterium; s__
23742391733f0c7f629fe06db79c94fc	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	f__Fusobacteriaceae; g__	f__Fusobacteriaceae; g__; s__
dc1b39ce0a7dfa2e2a8619850f2a9914	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	g__Fusobacterium; s__
b3a4a4258e5258134614514549c140d4	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	g__Prevotella; s__
eb7c7c67d6e0fa03e9a3f3f5e1bd2d96	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	g__Fusobacterium; s__
ee9164a1223b1312dd174c6b375c2902	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__intermedia
0d9b751db6b80c3a40f3d94a3342a570	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__[Prevotella]	s__tannerae
11a35c4d6184a7e87bb70c32273ddb34	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__[Prevotella]	g__[Prevotella]; s__
4b27e7cc8408c7c768a491c2ca4a55cf	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium	g__Fusobacterium; s__
897dc963b4c7a615aeddd1315c82f8e1	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__[Prevotella]	s__tannerae
03697dee45aee2e12671c4d70d8ca1bd	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	s__endodontalis
83d57362d1e9932c5816fc83dfa18f4b	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__intermedia
723396215a032c251085127348cbf79a	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	g__Prevotella; s__
2e92ca288c706a33f1568b222d306664	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	g__Bacteroides; s__
c479adea70da00d7440ad9b622c33c83	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__[Prevotella]	s__tannerae
007813f239a7279c2446d913e5cf6ddc	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	s__endodontalis
85540f22dcd23a29a94d8c239be51882	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	g__Prevotella; s__
a112bd265202b153eff0d8f0fe6f090c	k__Bacteria	k__Bacteria; p__	k__Bacteria; p__; c__	k__Bacteria; p__; c__; o__	k__Bacteria; p__; c__; o__; f__	k__Bacteria; p__; c__; o__; f__; g__	k__Bacteria; p__; c__; o__; f__; g__; s__
3dde512136869e589ad923bad6cede04	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Aggregatibacter	g__Aggregatibacter; s__
b4431cf6d654b96f1bb0c246859bcb81	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__[Prevotella]	s__tannerae
635e5becd7c639a5b862ca0789421c7c	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__anginosus
6af6deb51a71c8d2de11fdfc954f8873	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	g__Prevotella; s__
95fe2d9834bedad6e250418826d2c52a	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__intermedia
9e2f6b376fbf2054bcc6acdf50131cee	k__Bacteria	k__Bacteria; p__	k__Bacteria; p__; c__	k__Bacteria; p__; c__; o__	k__Bacteria; p__; c__; o__; f__	k__Bacteria; p__; c__; o__; f__; g__	k__Bacteria; p__; c__; o__; f__; g__; s__
ca18ec154965d5332494fbcfac9d9c89	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	g__Coprococcus; s__
de6d7952b2a52dbffb569b963f8c5eba	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	g__Bacteroides; s__
98864b33a1b28d8b03a4fe3f0d00b90a	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Lactobacillus	g__Lactobacillus; s__
bb31095c9250dd1b0ccbfb4240b28e44	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	g__Prevotella; s__
24133ce80a85f73f3d2adcb3db15b3a7	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__[Prevotella]	s__tannerae
09aefc629f0cf98254b05dd30b4979d5	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
acd20cb57e4dfe5af7b51dfa0dc7d948	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	s__endodontalis
9d0decdf064f75b11f3eade967106a0c	k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	f__Coriobacteriaceae; g__	f__Coriobacteriaceae; g__; s__
054fe14bc11eb3d1426981c4749b1dbc	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae	g__Porphyromonas	s__endodontalis
c132db0ee2c538aecfeab604f9afb7ba	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Selenomonas	g__Selenomonas; s__
d8b05a54d9f49cf4dbbefd0854485542	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	g__Prevotella; s__
58c8553f35829bbb447477fe72c85075	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	s__anginosus
a5dae07bdda118ff0a0277cc69bcd921	k__Bacteria	p__Actinobacteria	c__Actinobacteria	o__Actinomycetales	f__Propionibacteriaceae	g__Propionibacterium	s__acnes
8736b71bbc3b1e6a014383bcf4c869ef	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae	g__Aggregatibacter	g__Aggregatibacter; s__
547c0750e8e226260f02cf21766b98e0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__[Prevotella]	g__[Prevotella]; s__
dc0138c4394bcd2ee9f5e40539a71cbd	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
38d6b8ca07136978ea7cae26ec80d7d8	k__Bacteria	p__Fusobacteria	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	f__Fusobacteriaceae; g__	f__Fusobacteriaceae; g__; s__
c6c2a69bd5a0ad414cf93aeba305507c	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	g__Bacteroides; s__
5f074dc80ac98189190d9a209a575aaf	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
18cb120e8ef59ea2406fe0aa18206be3	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Selenomonas	g__Selenomonas; s__
016b0bce1dd806b4d50e072b2abe972f	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	g__Prevotella; s__
e99d69db412b33d80827ef7f3cf04b2b	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Dialister	g__Dialister; s__
cd1a360bbdcc40682643c502eb0f20d2	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__[Paraprevotellaceae]	g__[Prevotella]	s__tannerae
87aaea6e2f808b691443442f211810af	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__intermedia
135a800add21152bfe3c0d3c518a9df6	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Selenomonas	g__Selenomonas; s__
0ae59b774d237297b072fbe1c528543e	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
3e9b1850517367e768a472f55da08ca4	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Selenomonas	g__Selenomonas; s__
eb65a42479dba5360191e8e483f9f89e	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	g__Coprococcus	g__Coprococcus; s__
36429163066f6a9da85e9acad84ba86b	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
a547dac54095f5d1986aec154ef2518c	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__nigrescens
478fc8ac5094d7daa23b389a1622d775	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
511285478b057ba41d6ebd114ff03f07	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Dialister	g__Dialister; s__
599812af8149b4beec9eb481d55d6d63	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Dialister	g__Dialister; s__
cfd93ab31afedcbfd9af51430ddf3d52	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Dialister	g__Dialister; s__
add90f966a006d63d4f9f2167dec6148	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae	f__Lachnospiraceae; g__	f__Lachnospiraceae; g__; s__
157cd161e36d8fc22eacbe61260378d5	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
1d6b57424b42e54d2301826f2105bed7	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Campylobacter	g__Campylobacter; s__
9f921d5672525fb65358a1b2340f77fa	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	s__intermedia
59cee84c600853aa7d31266b287616ab	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Selenomonas	g__Selenomonas; s__
b190a80101e4817f3864a178d856262f	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	g__Bacteroides; s__
83b012c15e973517c3297c94aff91411	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Selenomonas	g__Selenomonas; s__
08677709c6643408b044d96a212b3782	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	g__Bacteroides; s__
71ef425702d5aec1dbc380ed2293847d	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__S24-7	f__S24-7; g__	f__S24-7; g__; s__
0f96d3fd02ae509ba2adecf5a43e4dc1	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae	g__Prevotella	g__Prevotella; s__
1226bde9db6029aaa0a32c57c8cf601f	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	o__Clostridiales; f__	o__Clostridiales; f__; g__	o__Clostridiales; f__; g__; s__
72f2e3b606b1a39953c93b67ff485e17	k__Bacteria	p__Spirochaetes	c__Spirochaetes	o__Spirochaetales	f__Spirochaetaceae	g__Treponema	g__Treponema; s__
e4691a043a79ec91815d998942e84b72	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae	g__Schwartzia	g__Schwartzia; s__
